0.92105
0.5303
1.4
1.25
0.875
0.67308
1.09375
1.16667
0.97222
0.52239
1.2069
1.2069
0.83333
0.76087
1.25
1.25
0.72917
0.55556
0.875
1.4
0.625
0.79545
1.4
1.4
0.32178
0.39773
1.4
1.2963
0.60345
0.77778
1.2963
1.25
