14.74,14.92,11.46,8.948,12.12,14.24,12.59,8.576,11.55,10.03,12.26,12.67,10.41,9.652,11.49,9.427
2.008,1.985,1.454,1.328,1.681,1.842,1.734,1.284,1.616,1.447,1.696,1.741,1.457,1.402,1.611,1.381
1.635,1.893,1.818,1.506,1.334,1.394,2.288,2.532,2.111,2.219,1.449,1.597,2.233,2.199,2.047,1.765
9.9,6.264,9.9,8.238,9.9,7.764,9.192,6.718,9.021,7.261,9.24,7.671,9.9,7.53,9.801,7.115
0.06838,0.06072,0.07095,0.07161,0.0842,0.06334,0.08288,0.06492,0.08435,0.08196,0.0895,0.0689,0.09691,0.07071,0.07633,0.07328
-0.226,-0.1254,-0.2844,-0.3169,-0.5258,-0.2545,-0.3572,0.05364,-0.44,-0.5949,-0.1898,-0.266,-1.057,-0.313,-0.3549,-0.3071
11.76,5.919,10.94,7.43,12.15,8.151,9.065,4.09,9.616,8.78,7.718,7.598,15.02,7.463,9.928,6.883
