-14.9823
 -12.9932
 -11.0063
 -8.9921
 -7.0259
 -5.0074
 -3.0121
 -1.0094
 14.9696
 12.9803
 10.9932
 8.9789
 6.9772
 4.9939
 2.9985
 0.9958
