-15.0161
 -13.0276
 -11.0411
 -9.0623
 -7.0263
 -5.0078
 -3.0481
 -1.0097
 14.9693
 12.9800
 10.9928
 8.9785
 6.9769
 4.9935
 3.0338
 0.9954
