2.6087
0.98361
4.28571
3.33333
1.33333
1.81818
3.52941
2.85714
4.61538
0.78947
2.85714
3.52941
4
1.71429
1.36364
2.22222
0.75
2.4
1.42857
4.61538
2.30769
2.5
3.52941
3.52941
0.83333
0.48387
2.6087
3.52941
2.22222
2.06897
3.75
3.52941
