7.874,10.73,6.424,6.048,11.66,8.664,10.54,6.996,7.792,10.1,11.62,8.526,8.537,8.526,14.14,8.526,15.23,8.906,10.17,6,10.71,6.163,11.96,6.014,9.827,10.74,6,7.965,8.688,7.956,6.497,7.272
1.209,1.531,1.047,1.005,1.629,1.296,1.504,1.111,1.199,1.465,1.577,1.281,1.282,1.281,1.806,1.281,2.238,1.323,1.463,1,1.513,1.018,1.657,1.002,1.394,1.532,1,1.192,1.299,1.205,1.055,1.141
1.354,1,1.364,2.381,1.496,1.44,1.058,1.328,1.602,1,1,1.23,1.304,1.23,1,1.23,1.207,1.033,1,2.003,1,1.781,1,1.21,1,1,1.866,1,1.438,1,1.299,1.927
3.814,20.26,3.723,3.883,7.212,6.976,3.367,4.464,3.762,23.89,4.49,4.726,3.741,4.726,9.068,4.726,39.47,7.568,11.36,2.1,7.738,4.147,6.503,2.725,14.68,19.59,2.646,4.622,8.169,6.887,2.367,3.109
0.05245,0.07705,0.05036,0.05703,0.07921,0.05078,0.05936,0.06383,0.05084,0.07875,0.05944,0.0671,0.04707,0.0671,0.0597,0.0671,0.5748,0.09075,0.07806,0.04412,0.07063,0.05299,0.05676,0.05767,0.08737,0.07244,0.04381,0.04036,0.07983,0.0397,0.0441,0.06123
-0.4895,0.484,-0.6558,-0.7319,-0.1778,-0.221,-0.2753,-0.8695,-0.351,-0.003064,-0.5696,-0.6972,-0.3233,-0.6972,-0.3229,-0.6972,-3.728,-1.097,-0.3232,-0.9262,-0.1848,-0.9273,-0.1698,-1.18,-0.01878,0.2436,-0.6474,-0.339,-0.1639,-0.1743,-0.4345,-0.7285
6.879,11.74,6.238,6.759,7.151,7.774,2.997,10.33,4.954,13.2,6.663,8.416,5.91,8.416,5.163,8.416,53.5,12.61,9.292,8.624,7.71,10.13,4.009,11.58,11.01,12.72,6.526,5.982,6.568,7.467,4.884,7.489
