-10.333,7.8777
-6.424,8.0498
2.3509,8.0124
3.3152,-7.6412
4.667,7.7355
7,-7.3376
10.3503,7.7389
15.0334,-7.8053
0.333,-7.6893
0,-2.2536
-0.2972,2.9022
-0.6491,8.1851
1.6849,-7.7078
1.3688,-2.4383
1,2.775
0.6849,8.0438
-24.9411,-7.7978
-14.638,-7.7406
-7.9276,-7.4796
-5.4425,-7.628
-3.6492,-8.0131
-4.0713,-2.7181
-4.333,2.5169
-4.667,7.8425
-2.3151,-7.7332
-2.6491,-2.4778
-2.9821,2.8701
-3.3152,8.0284
-0.9821,-7.9785
-1.2972,-2.7749
-1.667,2.5495
-2.0179,7.8349
