14.44,14.83,16.27,14.92,16.36,15.92,15.4,14.77,8.768,13.31,15.84,10.61,12.36,15.32,15.52,14.64
1.946,2.041,2.471,2.068,2.351,2.409,2.213,2.023,1.203,1.812,2.268,1.512,1.706,2.104,2.206,1.991
1,1.1,1.231,1.28,1.008,1.049,1.003,1.008,1.631,1.526,1.626,2.381,1.825,1.766,1.672,1.486
9.9,9.9,9.9,7.754,9.9,9.9,9.9,9.9,9.9,9.084,9.9,7.046,9.9,8.162,9.9,9.9
0.1488,0.1184,0.1176,0.1014,0.121,0.07668,0.0792,0.07707,0.099,0.09891,0.09252,0.08107,0.0915,0.07985,0.08187,0.08775
-1.515,-0.9742,-1.44,-0.7827,-1.487,-0.5085,-0.5613,-0.5031,-0.9167,-1.108,-0.9344,-0.5705,-0.696,-0.6784,-0.4603,-0.6445
26.92,16.61,20.02,11.07,22.27,11.74,16.93,12.75,14.66,12.13,13.86,8.694,12.59,9.863,13.42,11.9
