-14.9994
 -12.9766
 -11.0584
 -9.0100
 -7.0439
 -5.0611
 -2.9946
 -1.0276
 14.9860
 12.9630
 10.9756
 9.0309
 6.9945
 4.9758
 3.0160
 1.0133
