-15.0161
 -13.0276
 -11.0066
 -9.0274
 -6.9910
 -5.0078
 -3.0124
 -1.0097
 15.0027
 13.0140
 10.9928
 9.0134
 7.0122
 4.9935
 2.9624
 0.9596
