9.714,11.22,12.95,12.27,11.57,11.54,11.43,13.57,11.96,10.6,10.36,8.906,12.51,10.63,11.3,13.12,15.96,12.57,15.08,12.12,13.24,9.786,8.888,13.92,14.64,11.22,11.12,11.64,13.86,10.79,10.56,11.85
1.416,1.58,1.771,1.696,1.619,1.618,1.605,1.839,1.663,1.515,1.498,1.323,1.72,1.516,1.595,1.792,2.226,1.73,2.028,1.681,1.804,1.43,1.331,1.868,1.917,1.588,1.576,1.627,1.873,1.544,1.52,1.649
2.891,1.36,1.441,1.749,2.332,2.576,2.599,1.436,1.653,3,3,1.327,1,3,3,1.383,2.156,1.382,1.661,2.024,1.492,3,3,1.108,1,2.871,3,1.042,1.82,3,3,1.398
3.77,3.128,2.967,3.464,3.588,3.71,3.655,3.143,3.608,3.656,3.645,3.509,3.36,3.62,3.566,2.959,5.463,2.271,2.996,1.663,2.07,1.585,2.182,1.362,12.63,1.785,3.454,1.282,2.945,1.738,1.732,1.671
0.04202,0.03712,0.03982,0.02862,0.03559,0.03529,0.03539,0.03286,0.01989,0.03573,0.02414,0.02695,0.02186,0.03038,0.0233,0.05845,0.2214,0.04427,0.04847,0.03974,0.03287,0.04465,0.05679,0.0534,0.05592,0.03158,0.04628,0.02982,0.02867,0.03694,0.03154,0.06015
-1.102,-0.9395,-0.7487,-0.6664,-0.9101,-0.8694,-0.9039,-0.7899,-0.4193,-1.089,-0.525,-0.6962,-0.4199,-0.8987,-0.477,-1.301,-3.688,-0.7459,-0.8395,-0.8083,-0.7107,-1.121,-1.34,-1.093,-0.8577,-0.8118,-1.098,-0.5618,-0.6214,-0.9469,-0.706,-1.416
11.06,9.789,8.366,7.693,9.681,9.262,9.658,8.642,6.193,11.64,6.976,8.239,6.371,10.14,6.854,12.07,27.65,7.035,8.303,6.851,7.703,9.17,12.54,10.15,11.85,7.299,11.17,5.904,7.844,8.195,7.735,12.71
