0.90708
0.70707
1.20988
0.91658
0.97961
0.80065
1.12644
0.91486
1.02083
0.64764
1.23488
1.03115
1.10062
0.76087
1.10361
1.0234
0.46666
0.79359
1.37486
0.88288
1.0041
0.81967
1.37486
1.25
0.66977
0.78752
1.38028
1.38028
0.81018
1.16667
1.18072
1.38028
