-14.9994
 -12.9766
 -10.9894
 -8.9750
 -7.0086
 -4.9900
 -2.9946
 -1.0276
 14.9526
 12.9630
 10.9410
 8.9610
 6.9945
 4.9758
 2.9803
 0.9775
