14.69,13.08,12.55,12.38,7.714,14.28,14.73,13.97,11,11.91,10.55,9.287,14.59,9.348,14.78,7.053
1.938,1.787,1.722,1.709,1.195,1.852,1.95,1.884,1.45,1.656,1.506,1.366,1.926,1.378,2.002,1.114
1.469,1.923,1.905,2.103,1.671,1.478,1.705,2.153,2.039,1.909,1.332,2.904,1.56,3,1.811,3
9.9,7.749,9.9,8.406,9.9,9.341,9.9,8.983,9.9,8.394,9.9,7.959,9.9,8.246,9.9,8.336
0.09501,0.08222,0.0899,0.0781,0.0876,0.07223,0.09849,0.08782,0.09965,0.08518,0.104,0.1011,0.1194,0.1174,0.1216,0.1067
-0.481,-0.366,-0.4359,0.05582,-0.126,0.1064,-0.281,-0.2545,-0.4664,-0.355,-0.2886,-0.6073,-0.935,-0.8936,-0.7532,-0.7437
12.4,8,10.8,5.422,9.92,5.419,10.97,8.239,10.6,8.364,11.91,9.464,15.97,11.72,14.38,11.39
