-14.9994
 -12.9936
 -10.9721
 -8.9645
 -6.9910
 -4.9722
 -2.9588
 -0.9739
 15.0027
 12.9664
 11.0101
 8.9960
 6.9945
 4.9935
 2.9981
 0.9883
