12.23,8.708,11.62,11.32,12.61,8.14,9.084,9.984,10.62,11.54,10.04,9.17,8.345,10.68,11.89,10.78
1.67,1.301,1.629,1.587,1.676,1.238,1.343,1.444,1.514,1.615,1.449,1.352,1.26,1.52,1.65,1.531
1.013,1.194,1.071,1,1,2.306,2.065,1.337,1.546,1.019,1.386,1.53,1.404,1.213,1,1
8.361,4.505,5.694,7.901,9.9,3.916,5.384,6.338,7.585,5.095,5.439,3.847,6.658,3.339,8.325,5.859
0.1283,0.08032,0.1181,0.09495,0.09816,0.09334,0.1124,0.09213,0.1128,0.1085,0.1403,0.1299,0.1331,0.1105,0.116,0.09364
-1.84,-0.9707,-1.778,-1.246,-1.135,-1.502,-1.664,-1.056,-1.38,-1.281,-1.789,-2.366,-1.903,-1.456,-1.436,-1.121
18.8,8.558,15.32,12.18,14.05,11.43,13.28,10.78,13.34,11.39,13.58,17.42,15.66,10.67,14.54,9.866
